ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGREE
1410,山西省,临汾市-1410,中国,959198,山西省,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1411,山西省,吕梁市-1411,中国,3346500,山西省,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1501,内蒙古自治区,呼和浩特市-1501,中国,3446100,内蒙古自治区,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1502,内蒙古自治区,包头市-1502,中国,2761700,内蒙古自治区,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1503,内蒙古自治区,乌海市-1503,中国,218427,内蒙古自治区,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1504,内蒙古自治区,赤峰市-1504,中国,346654,内蒙古自治区,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1505,内蒙古自治区,通辽市-1505,中国,261110,内蒙古自治区,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1506,内蒙古自治区,鄂尔多斯市-1506,中国,2153638,内蒙古自治区,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1507,内蒙古自治区,呼伦贝尔市-1507,中国,349400,内蒙古自治区,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1508,内蒙古自治区,巴彦淖尔市-1508,中国,1760000,内蒙古自治区,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1509,内蒙古自治区,乌兰察布市-1509,中国,550231,内蒙古自治区,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1522,内蒙古自治区,兴安盟-1522,中国,356035,内蒙古自治区,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1525,内蒙古自治区,锡林郭勒盟-1525,中国,349953,内蒙古自治区,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
1529,内蒙古自治区,阿拉善盟-1529,中国,94445,内蒙古自治区,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
2101,辽宁省,沈阳市-2101,中国,9070093,辽宁省,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
2102,辽宁省,大连市-2102,中国,7450785,辽宁省,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
2103,辽宁省,鞍山市-2103,中国,3325372,辽宁省,1412914089,0.5087420439235397,0.4912579560764603,0,0,0,1,0,0,0.031887238828432404,0.052115974759736436,0.06403400865231233,0.06080903762578306,0.05559953263372123,0.05771750429477103,0.06559282529739145,0.0863331018847247,0.07464933064306077,0.06544290464641266,0.0773024813400385,0.08383282460141142,0.07338070503167018,0.04659029272373545,0.047475708907026126,0.029998295246668746,0.015810195519962714,0.011428037363140768,0.02,0.03,0.08,0.15,0.22,0.24,0.15,0.08,0.02,0.01,0.2,0.3,0.3,0.2
